id,category,subcategory,name,brand,specification,unit,price_range_inr,description,image_url
MAT02495,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (25mm),Supreme Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation PUF (Polyurethane Foam) Panel, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+PUF+%28Polyurethane+Foam%29+Pa
MAT02496,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (50mm),UltraTech Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation PUF (Polyurethane Foam) Panel, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+PUF+%28Polyurethane+Foam%29+
MAT02497,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (50mm),Owens Corning,50mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning PUF (Polyurethane Foam) Panel, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+PUF+%28Polyurethane+Foam%29+Panel+%28
MAT02498,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (50mm),Kingspan,50mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan PUF (Polyurethane Foam) Panel, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+PUF+%28Polyurethane+Foam%29+Panel+%2850mm%29
MAT02499,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (50mm),Lloyd Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation PUF (Polyurethane Foam) Panel, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+PUF+%28Polyurethane+Foam%29+Pane
MAT02500,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (50mm),Supreme Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation PUF (Polyurethane Foam) Panel, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+PUF+%28Polyurethane+Foam%29+Pa
MAT02501,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (75mm),UltraTech Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation PUF (Polyurethane Foam) Panel, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+PUF+%28Polyurethane+Foam%29+
MAT02502,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (75mm),Owens Corning,75mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning PUF (Polyurethane Foam) Panel, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+PUF+%28Polyurethane+Foam%29+Panel+%28
MAT02503,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (75mm),Kingspan,75mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan PUF (Polyurethane Foam) Panel, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+PUF+%28Polyurethane+Foam%29+Panel+%2875mm%29
MAT02504,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (75mm),Lloyd Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation PUF (Polyurethane Foam) Panel, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+PUF+%28Polyurethane+Foam%29+Pane
MAT02505,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (75mm),Supreme Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation PUF (Polyurethane Foam) Panel, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+PUF+%28Polyurethane+Foam%29+Pa
MAT02506,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (100mm),UltraTech Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation PUF (Polyurethane Foam) Panel, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+PUF+%28Polyurethane+Foam%29+
MAT02507,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (100mm),Owens Corning,100mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning PUF (Polyurethane Foam) Panel, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+PUF+%28Polyurethane+Foam%29+Panel+%28
MAT02508,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (100mm),Kingspan,100mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan PUF (Polyurethane Foam) Panel, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+PUF+%28Polyurethane+Foam%29+Panel+%28100mm
MAT02509,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (100mm),Lloyd Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation PUF (Polyurethane Foam) Panel, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+PUF+%28Polyurethane+Foam%29+Pane
MAT02510,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (100mm),Supreme Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation PUF (Polyurethane Foam) Panel, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+PUF+%28Polyurethane+Foam%29+Pa
MAT02511,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (25mm),UltraTech Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Reflective Foil Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Reflective+Foil+Insulati
MAT02512,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (25mm),Owens Corning,25mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Reflective Foil Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Reflective+Foil+Insulation+%2825m
MAT02513,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (25mm),Kingspan,25mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Reflective Foil Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Reflective+Foil+Insulation+%2825mm%29
MAT02514,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (25mm),Lloyd Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Reflective Foil Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Reflective+Foil+Insulation+%28
MAT02515,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (25mm),Supreme Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Reflective Foil Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Reflective+Foil+Insulation
MAT02516,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (50mm),UltraTech Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Reflective Foil Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Reflective+Foil+Insulati
MAT02517,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (50mm),Owens Corning,50mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Reflective Foil Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Reflective+Foil+Insulation+%2850m
MAT02518,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (50mm),Kingspan,50mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Reflective Foil Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Reflective+Foil+Insulation+%2850mm%29
MAT02519,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (50mm),Lloyd Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Reflective Foil Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Reflective+Foil+Insulation+%28
MAT02520,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (50mm),Supreme Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Reflective Foil Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Reflective+Foil+Insulation
MAT02521,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (75mm),UltraTech Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Reflective Foil Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Reflective+Foil+Insulati
MAT02522,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (75mm),Owens Corning,75mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Reflective Foil Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Reflective+Foil+Insulation+%2875m
MAT02523,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (75mm),Kingspan,75mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Reflective Foil Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Reflective+Foil+Insulation+%2875mm%29
MAT02524,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (75mm),Lloyd Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Reflective Foil Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Reflective+Foil+Insulation+%28
MAT02525,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (75mm),Supreme Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Reflective Foil Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Reflective+Foil+Insulation
MAT02526,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (100mm),UltraTech Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Reflective Foil Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Reflective+Foil+Insulati
MAT02527,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (100mm),Owens Corning,100mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Reflective Foil Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Reflective+Foil+Insulation+%28100
MAT02528,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (100mm),Kingspan,100mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Reflective Foil Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Reflective+Foil+Insulation+%28100mm%29
MAT02529,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (100mm),Lloyd Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Reflective Foil Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Reflective+Foil+Insulation+%28
MAT02530,Roofing & Insulation,Insulation Materials,Reflective Foil Insulation (100mm),Supreme Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Reflective Foil Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Reflective+Foil+Insulation
MAT02531,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (25mm),UltraTech Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Expanded Polystyrene (EPS) Sheet, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Expanded+Polystyrene+%28EP
MAT02532,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (25mm),Owens Corning,25mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Expanded Polystyrene (EPS) Sheet, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Expanded+Polystyrene+%28EPS%29+Shee
MAT02533,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (25mm),Kingspan,25mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Expanded Polystyrene (EPS) Sheet, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Expanded+Polystyrene+%28EPS%29+Sheet+%2825
MAT02534,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (25mm),Lloyd Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Expanded Polystyrene (EPS) Sheet, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Expanded+Polystyrene+%28EPS%29+S
MAT02535,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (25mm),Supreme Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Expanded Polystyrene (EPS) Sheet, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Expanded+Polystyrene+%28EPS%29
MAT02536,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (50mm),UltraTech Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Expanded Polystyrene (EPS) Sheet, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Expanded+Polystyrene+%28EP
MAT02537,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (50mm),Owens Corning,50mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Expanded Polystyrene (EPS) Sheet, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Expanded+Polystyrene+%28EPS%29+Shee
MAT02538,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (50mm),Kingspan,50mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Expanded Polystyrene (EPS) Sheet, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Expanded+Polystyrene+%28EPS%29+Sheet+%2850
MAT02539,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (50mm),Lloyd Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Expanded Polystyrene (EPS) Sheet, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Expanded+Polystyrene+%28EPS%29+S
MAT02540,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (50mm),Supreme Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Expanded Polystyrene (EPS) Sheet, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Expanded+Polystyrene+%28EPS%29
MAT02541,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (75mm),UltraTech Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Expanded Polystyrene (EPS) Sheet, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Expanded+Polystyrene+%28EP
MAT02542,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (75mm),Owens Corning,75mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Expanded Polystyrene (EPS) Sheet, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Expanded+Polystyrene+%28EPS%29+Shee
MAT02543,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (75mm),Kingspan,75mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Expanded Polystyrene (EPS) Sheet, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Expanded+Polystyrene+%28EPS%29+Sheet+%2875
MAT02544,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (75mm),Lloyd Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Expanded Polystyrene (EPS) Sheet, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Expanded+Polystyrene+%28EPS%29+S
MAT02545,Roofing & Insulation,Insulation Materials,Expanded Polystyrene (EPS) Sheet (75mm),Supreme Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Expanded Polystyrene (EPS) Sheet, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Expanded+Polystyrene+%28EPS%29
